Protocol,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Tot,Fwd IAT Std,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Seg Size Min,Active Std,Active Max,Active Min,Idle Std,Idle Min,Benign,Bot,Brute Force -Web,Brute Force -XSS,DDOS attack-HOIC,DDOS attack-LOIC-UDP,DoS attacks-GoldenEye,DoS attacks-Hulk,DoS attacks-SlowHTTPTest,DoS attacks-Slowloris,DoS attacks-SynFlood,FTP-BruteForce,Infilteration,SQL Injection,SSH-Bruteforce
6,0,230,0,168.6666666667,0,0.0,0.0,23.6364558381,6296355.52941177,13433243.0826492,107038041,14525400.4627525,522,106015354,31124934.1479497,75016329,30999025,0,0,0,0,0.1401370899,0.028027418,116.6691729054,0,0,0,1,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,26883,0,32,2198492.56344478,7710559,4601421,20660772.6127829,6656310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,1511854.5,712854.852210813,3023709,712854.852210813,1007790,0,0.0,0,0,0,0,0,0,0.9921589677,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,26883,-1,40,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,230,0,180.7142857143,0,0.0,0.0,23.7285657661,6663908.875,13857951.2883392,106622540,15046260.2696478,148,106622537,31553167.2070245,75622727,30999810,0,0,0,0,0.1313043165,0.0281366392,115.375204912,0,0,0,1,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,26883,0,32,1791848.88861324,6783174,4249117,20599969.7052166,6655999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,8,8,8.0,0,0.0,0.0,2666666.66666667,3.0,0.0,0,0.0,0,0,0.0,0,0,1,0,0,0,333333.333333333,333333.333333333,4.6188021535,0,1,0,0,1,0,0,1,8.0,8.0,0.0,0,0,0,0,0,0,1,211,219,32,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,8,8,8.0,0,0.0,0.0,2666666.66666667,3.0,0.0,0,0.0,0,0,0.0,0,0,1,0,0,0,333333.333333333,333333.333333333,4.6188021535,0,1,0,0,1,0,0,1,8.0,8.0,0.0,0,0,0,0,0,0,1,211,219,32,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,230,0,158.125,0,0.0,0.0,22.9509996158,6124158.33333333,13158498.9553394,110234836,14163505.2019966,205,107199504,31964501.8282424,76202068,30997436,0,0,0,0,0.1451446616,0.0272146241,117.3960906728,0,0,0,1,0,0,0,0,133.1578947368,158.125,0.0,0,0,0,0,0,0,16,26883,0,32,3488355.74149197,9627308,4694028,20632610.2379663,6655953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,8,0,4.0,0,0.0,0.0,0.0773303715,51726119.0,73151776.1902975,103452238,0.0,103452238,0,0.0,0,0,1,0,0,0,0.0193325929,0.0096662964,4.6188021535,0,1,0,0,1,0,0,0,5.3333333333,4.0,0.0,0,0,0,0,0,0,2,211,219,32,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,8,8,8.0,0,0.0,0.0,2000000.0,4.0,0.0,0,0.0,0,0,0.0,0,0,1,0,0,0,250000.0,250000.0,4.6188021535,0,1,0,0,1,0,0,1,8.0,8.0,0.0,0,0,0,0,0,0,1,211,219,32,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,8,8,8.0,0,0.0,0.0,0.1600007648,33333174.0,57734748.3474577,99999521,0.0,99999521,99999520,0.0,99999520,99999520,1,0,0,0,0.0200000956,0.0200000956,4.38178046,0,1,0,0,1,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,211,219,32,0.0,2,2,0.0,99999519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,230,0,168.6666666667,0,0.0,0.0,23.4959220181,6334015.29411765,13481134.7117666,107678258,14575293.8930156,217,106655343,31578495.7719266,75657040,30998303,0,0,0,0,0.1393038855,0.0278607771,116.6691729054,0,0,0,1,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,26883,0,32,2019450.29802122,7582867,4726933,20643381.090579,6655960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,230,0,168.6666666667,0,0.0,0.0,23.5869841875,6309561.5882353,13449937.7343583,107262545,14542758.3122669,262,106239460,31285386.5760959,75241839,30997621,0,0,0,0,0.1398437798,0.027968756,116.6691729054,0,0,0,1,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,26883,0,32,2155910.59308173,7679046,4630128,20654048.7862799,6655956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,230,0,168.6666666667,0,0.0,0.0,23.3409152868,6376079.41176471,13540422.2041041,108393337,14638222.7416472,427,107332481,32056109.6330655,76333333,30999148,0,0,0,0,0.1383848732,0.0276769746,116.6691729054,0,0,0,1,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,26883,0,32,2429005.83857769,7790456,4355323,20607200.5480822,6622301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,1515719.0,707467.405644953,3031438,707467.405644953,1015464,0,0.0,0,0,0,0,0,0,0.9896293442,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,26883,-1,40,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,83.0,0.0,83,0.0,83,0,0.0,0,0,0,0,0,0,24096.3855421687,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,278,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,46,0,15.3333333333,0,0.0,0.0,169741.697416974,135.5,31.8198051534,271,31.8198051534,113,0,0.0,0,0,0,0,0,0,11070.110701107,0.0,23.0,0,0,0,0,1,0,0,0,15.3333333333,15.3333333333,0.0,0,0,0,0,0,0,3,254,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,33.0,0.0,33,0.0,33,0,0.0,0,0,0,0,0,0,60606.0606060606,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,256,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,488,161,0,53.6666666667,0,122.0,244.0,884196.185286104,122.3333333333,82.2889218952,429,105.3589103968,140,501,170.607737222,341,0,0,0,0,0,4087.1934604905,5449.591280654,173.7875858627,0,0,0,1,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,8192,149,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,94,32,32,32.0,94,94.0,0.0,136511.375947996,923.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1083.4236186349,1083.4236186349,35.7957166898,0,0,0,0,0,0,0,1,79.0,32.0,94.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,161,51,51,51.0,161,161.0,0.0,70855.614973262,2992.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,334.2245989305,334.2245989305,63.5085296109,0,0,0,0,0,0,0,1,131.5,51.0,161.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,859,437,0,145.6666666667,0,214.75,429.5,37684.2778633945,5731.8333333333,8604.0878056112,16924,11689.889306576,196,17702,9805.5469165842,17221,50,0,0,0,0,87.2321246838,116.3094995784,320.4679614029,0,0,0,1,0,0,0,1,185.1428571429,145.6666666667,214.75,0,0,0,0,0,0,3,8192,31,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,338,140,0,75.8333333333,0,67.6,69.7588704037,1612.0081393198,49193.3,61394.4929615932,491843,54689.7129568258,602,491871,2313.9546776028,125147,120326,0,0,0,0,12.1967828952,10.163985746,63.40269328,0,0,0,1,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,8192,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,59,43,43,43.0,59,59.0,0.0,274193.548387097,372.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2688.1720430108,2688.1720430108,9.237604307,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,77,38,38,38.0,77,77.0,0.0,138721.351025332,829.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1206.2726176116,1206.2726176116,22.5166604984,0,0,0,0,0,0,0,1,76.5,38.0,77.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,34.0,0.0,34,0.0,34,0,0.0,0,0,0,0,0,0,58823.5294117647,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,260,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2267,428,0,142.6666666667,0,453.4,662.3804042995,111474.189278623,3453.7142857143,5521.6389087023,12174,7714.5349827452,632,12656,6021.9651831165,12191,0,0,0,0,0,124.0900066181,206.8166776969,519.4985830373,0,0,0,1,0,0,0,1,336.875,142.6666666667,453.4,0,0,0,0,0,0,3,8192,237,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,64,0,21.3333333333,0,0.0,0.0,55895.1965065502,572.5,717.7133829043,1145,717.7133829043,65,0,0.0,0,0,0,0,0,0,2620.0873362445,0.0,32.0,0,0,0,0,1,0,0,0,21.3333333333,21.3333333333,0.0,0,0,0,0,0,0,3,244,-1,32,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,830.0,0.0,830,0.0,830,0,0.0,0,0,0,0,0,0,2409.6385542169,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,258,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,105.0,0.0,105,0.0,105,0,0.0,0,0,0,0,0,0,19047.619047619,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,59,43,43,43.0,59,59.0,0.0,351724.137931034,290.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3448.275862069,3448.275862069,9.237604307,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,46,0,25.6666666667,0,0.0,0.0,113235.294117647,340.0,456.7909806465,680,456.7909806465,17,0,0.0,0,0,1,0,0,0,4411.7647058824,0.0,21.6852484422,0,1,0,0,1,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,258,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3748,198,0,53.375,0,624.6666666667,678.1724461128,702.6988179007,457029.153846154,1375146.87439966,5941379,1844003.13089249,32,581567,155302.017542593,291119,1,0,0,0,0,1.3464887529,1.0098665646,504.0008030984,0,0,1,1,0,0,0,0,298.2142857143,53.375,624.6666666667,0,0,0,0,0,0,8,8192,1047,20,0.0,925484,925484,0.0,5015863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,1002275.0,0.0,1002275,0.0,1002275,0,0.0,0,0,0,0,0,0,1.9954603278,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,14600,-1,40,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,232,97,0,24.25,0,58.0,116.0,60.7060463776,774222.714285714,2021178.80519642,62025,35520.9011287721,152,5419418,3128395.81666584,5418833,244,0,0,0,0,0.7380674332,0.7380674332,80.0048609634,0,0,0,1,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,8192,141,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,47.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,21276.5957446809,21276.5957446809,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,513,256,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6753,453,0,71.0625,0,397.2352941176,572.7454200397,121.1198585541,2035690.125,3979833.23670948,60234582,5063352.91212665,42,65130655,4904913.3212166,10023992,1,0,0,0,0,0.2456169502,0.2609680096,443.4529759619,0,0,0,1,0,0,0,1,239.0909090909,71.0625,397.2352941176,0,0,0,0,0,0,16,8192,236,20,74847.6860548585,194864,11483,16768.3843636371,9962787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1576,436,0,51.9411764706,0,105.0666666667,277.2702309163,21.4947616331,3690321.48387097,4809064.24283344,114388638,4477003.009008,173,114388662,3790250.10513352,10025447,457,0,0,0,0,0.1486014428,0.1311189201,212.0479192913,0,0,0,1,0,0,0,0,76.84375,51.9411764706,105.0666666667,0,0,0,0,0,0,17,8192,290,20,1296684.1103074,4312907,11342,29847.7354015343,9906082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,82.0,0.0,82,0.0,82,0,0.0,0,0,0,0,0,0,24390.243902439,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,278,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,661,0,141.0,0,225.8571428571,430.0986044197,1164.047309564,166230.357142857,249589.980000926,2327225,405388.053981908,3,2109726,295661.954012348,953124,216886,0,0,0,0,3.4375704971,3.0078741849,317.7312740352,0,0,0,1,0,0,0,0,180.6,141.0,225.8571428571,0,0,0,0,0,0,8,64240,62872,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,96,35,35,35.0,96,96.0,0.0,5427.1273510647,24138.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,41.4284530616,41.4284530616,35.2183664206,0,0,0,0,0,0,0,1,83.0,35.0,96.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,67,51,51,51.0,67,67.0,0.0,242299.794661191,487.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2053.3880903491,2053.3880903491,9.237604307,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,216,201,211.0,0,0.0,0.0,6.6961804965,47265751.0,18158131.6169172,94531502,18158131.6169172,34426013,0,0.0,0,0,0,0,0,0,0.0317354526,0.0,7.5,0,0,0,0,0,0,0,0,283.0,211.0,0.0,0,0,0,0,0,0,3,-1,-1,8,0.0,0,0,18158131.6169172,34426013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,155,34,34,34.0,155,155.0,0.0,5149.3025283348,36704.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,27.2449869224,27.2449869224,69.8593825719,0,0,0,0,0,0,0,1,111.5,34.0,155.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5745,376,0,70.5,0,441.9230769231,573.3536519954,1047.209503272,279964.818181818,1281248.50646241,6159226,1999513.68129566,305,6158072,1733203.09135964,6015506,0,0,0,0,0,1.6235806252,2.1106548128,463.8536360234,0,0,0,1,0,0,0,1,280.4347826087,70.5,441.9230769231,0,0,0,0,0,0,10,8192,66,20,0.0,143624,143624,0.0,6015466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,644,517,0,174.8333333333,0,92.0,176.5682115595,166.7213377413,846222.416666667,2843170.32805642,280873,84169.3258871663,198,10117984,4070912.76607557,9995947,1,0,0,0,0,0.5908612088,0.6893380769,204.3422710461,0,0,0,1,0,0,0,1,130.2307692308,174.8333333333,92.0,0,0,0,0,0,0,6,8192,239,20,0.0,280873,280873,0.0,9873795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,178,31,31,31.0,89,89.0,0.0,2189.1218884825,36544.3333333333,40016.5154446678,79306,0.0,79306,1,0.0,1,1,0,0,0,0,18.242682404,18.242682404,31.7679083353,0,0,0,0,0,0,0,1,67.75,31.0,89.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,88.0,0.0,88,0.0,88,0,0.0,0,0,0,0,0,0,22727.2727272727,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,39.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,25641.0256410256,25641.0256410256,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,114,253,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1772,431,0,31.5,0,118.1333333333,379.813086863,20.4431662749,3866119.03571429,4874416.95779766,100542798,4391311.90368043,168,108203875,4227501.32417544,10066959,17,0,0,0,0,0.1293286615,0.138566423,278.6339439348,0,0,0,1,0,0,0,1,76.3103448276,31.5,118.1333333333,0,0,0,0,0,0,14,8192,946,20,16575.885117644,93714,40250,2700.9046241747,10002368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,42.0,0.0,42,0.0,42,0,0.0,0,0,0,0,0,0,47619.0476190476,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,256,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3903,206,0,49.1538461538,0,325.25,551.6443394731,38.924795675,4861939.45833333,16354574.7049871,116686547,22531932.832781,749,116566480,23495603.6619631,58125072,1,0,0,0,0,0.1114095869,0.1028396187,395.916230456,0,0,0,1,0,0,0,0,181.68,49.1538461538,325.25,0,0,0,0,0,0,13,8192,123,20,142394.335168222,407881,206505,124117.039088112,57873849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,146,64,64,64.0,146,146.0,0.0,16624.4458518049,12632.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,79.1640278657,79.1640278657,47.3427220735,0,0,0,0,0,0,0,1,137.0,64.0,146.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,38,0,19.0,0,0.0,0.0,3888.6614817847,4886.0,6890.0484758817,9772,0.0,9772,0,0.0,0,0,1,0,0,0,204.6663937781,102.3331968891,21.9393102292,0,1,0,0,1,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,123,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,31,0,10.3333333333,0,0.0,0.0,31000000.0,0.5,0.7071067812,1,0.7071067812,0,0,0.0,0,0,0,0,0,0,3000000.0,0.0,15.5,0,0,0,0,1,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,980,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,161,51,51,51.0,161,161.0,0.0,83530.3388494878,2538.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,394.0110323089,394.0110323089,63.5085296109,0,0,0,0,0,0,0,1,131.5,51.0,161.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,284,36,36,36.0,142,142.0,0.0,2408.6440551823,49267.0,57548.0775352227,112519,0.0,112519,1,0.0,1,1,0,0,0,0,13.5317081752,13.5317081752,58.0585910955,0,0,0,0,0,0,0,1,98.0,36.0,142.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,243,148,0,49.3333333333,0,60.75,121.5,393756.294058409,165.5,110.0449907992,486,149.9066376115,137,700,184.7331408636,393,31,0,0,0,0,3021.1480362538,4028.1973816717,93.9930658537,0,0,0,1,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,8192,149,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,40994.0,0.0,40994,0.0,40994,0,0.0,0,0,0,0,0,0,48.7876274577,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,661,0,113.2,0,225.8571428571,430.0986044197,639.9291242524,264970.75,449565.197456313,4239532,577132.866742236,939,4048456,689472.296218395,1962329,193082,0,0,0,0,2.3587509187,1.6511256431,303.4809433993,0,0,1,1,0,0,0,0,159.5882352941,113.2,225.8571428571,0,0,0,0,0,0,10,8192,62868,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,248,624,0,39.6875,0,17.7142857143,66.2807879943,7.6061542626,4003110.48275862,4891202.6232707,116090204,4173378.16020089,317,111044578,3783665.677216,10229660,838,0,0,0,0,0.1378238598,0.1205958773,119.1273466975,0,0,0,1,0,0,0,0,29.4333333333,39.6875,17.7142857143,0,0,0,0,0,0,16,8192,952,20,52123.1168673136,208864,34346,88137.2317144743,9873433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
